Frame number,Milliseconds,
2531,84401.66666666667,
2532,84435.0,
2533,84468.33333333333,
2534,84501.66666666667,
2535,84535.00000000001,
2536,84568.33333333334,
2537,84601.66666666667,
2538,84635.0,
2539,84668.33333333334,
2540,84701.66666666667,
2541,84735.0,
2542,84768.33333333334,
2543,84801.66666666667,
2544,84835.00000000001,
2545,84868.33333333334,
2546,84901.66666666667,
2547,84935.0,
2548,84968.33333333333,
2549,85001.66666666667,
2550,85035.00000000001,
2551,85068.33333333334,
2552,85101.66666666667,
2553,85135.0,
2554,85168.33333333334,
2555,85201.66666666667,
2556,85235.0,
2557,85268.33333333334,
2558,85301.66666666667,
2559,85335.00000000001,
2560,85368.33333333334,
2561,85401.66666666667,
2562,85435.0,
2563,85468.33333333333,
2564,85501.66666666667,
2565,85535.00000000001,
2566,85568.33333333334,
2567,85601.66666666667,
2568,85635.0,
2569,85668.33333333334,
2570,85701.66666666667,
2571,85735.0,
2572,85768.33333333334,
2573,85801.66666666667,
2574,85835.00000000001,
2575,85868.33333333334,
2576,85901.66666666667,
2577,85935.0,
2578,85968.33333333333,
2579,86001.66666666667,
2580,86035.00000000001,
2581,86068.33333333334,
2582,86101.66666666667,
2583,86135.0,
2584,86168.33333333334,
2585,86201.66666666667,
2586,86235.0,
2587,86268.33333333334,
2588,86301.66666666667,
2589,86335.00000000001,
2590,86368.33333333334,
2591,86401.66666666667,
2592,86435.0,
2593,86470.0,
2594,86503.33333333334,
2595,86536.66666666667,
2596,86570.00000000001,
2597,86603.33333333334,
2598,86636.66666666667,
2599,86670.0,
2600,86703.33333333333,
2601,86736.66666666669,
2602,86770.00000000001,
2603,86803.33333333334,
2604,86836.66666666667,
2605,86870.0,
2606,86903.33333333334,
2607,86936.66666666667,
2608,86970.0,
2609,87003.33333333334,
2610,87036.66666666667,
2611,87070.00000000001,
2612,87103.33333333334,
2613,87136.66666666667,
2614,87170.0,
2615,87203.33333333333,
2616,87236.66666666669,
2617,87270.00000000001,
2618,87303.33333333334,
2619,87336.66666666667,
2620,87370.0,
2621,87403.33333333334,
2622,87436.66666666667,
2623,87470.0,
2624,87503.33333333334,
2625,87536.66666666667,
2626,87570.00000000001,
2627,87603.33333333334,
2628,87636.66666666667,
2629,87670.0,
2630,87703.33333333333,
2631,87736.66666666669,
2632,87770.00000000001,
2633,87803.33333333334,
2634,87836.66666666667,
2635,87870.0,
2636,87903.33333333334,
2637,87936.66666666667,
2638,87970.0,
2639,88003.33333333334,
2640,88036.66666666667,
2641,88070.00000000001,
2642,88103.33333333334,
2643,88136.66666666667,
2644,88170.0,
2645,88203.33333333333,
2646,88236.66666666669,
2647,88270.00000000001,
2648,88303.33333333334,
2649,88336.66666666667,
2650,88370.0,
2651,88403.33333333334,
2652,88436.66666666667,
2653,88470.0,
2654,88503.33333333334,
2655,88536.66666666667,
2656,88570.00000000001,
2657,88603.33333333334,
2658,88636.66666666667,
2659,88670.0,
2660,88703.33333333333,
2661,88736.66666666669,
2662,88770.00000000001,
2663,88803.33333333334,
2664,88836.66666666667,
2665,88870.0,
2666,88903.33333333334,
2667,88936.66666666667,
2668,88970.0,
2669,89003.33333333334,
2670,89036.66666666667,
2671,89070.00000000001,
2672,89103.33333333334,
2673,89136.66666666667,
2674,89170.0,
2675,89203.33333333333,
2676,89236.66666666669,
2677,89270.00000000001,
2678,89303.33333333334,
2679,89336.66666666667,
2680,89370.0,
2681,89403.33333333334,
2682,89436.66666666667,
2683,89470.0,
2684,89503.33333333334,
2685,89536.66666666667,
2686,89570.00000000001,
2687,89603.33333333334,
2688,89636.66666666667,
2689,89670.0,
2690,89703.33333333333,
2691,89736.66666666669,
2692,89770.00000000001,
2693,89803.33333333334,
2694,89836.66666666667,
2695,89870.0,
2696,89903.33333333334,
2697,89936.66666666667,
2698,89970.0,
2699,90003.33333333334,
2700,90036.66666666667,
2701,90070.00000000001,
2702,90103.33333333334,
2703,90136.66666666667,
2704,90170.0,
2705,90203.33333333333,
2706,90236.66666666669,
2707,90270.00000000001,
2708,90303.33333333334,
2709,90336.66666666667,
2710,90370.0,
2711,90403.33333333334,
2712,90436.66666666667,
2713,90471.66666666667,
2714,90505.00000000001,
2715,90538.33333333334,
2716,90571.66666666667,
2717,90605.0,
2718,90638.33333333333,
2719,90671.66666666667,
2720,90705.00000000001,
2721,90738.33333333334,
2722,90771.66666666667,
2723,90805.0,
2724,90838.33333333334,
2725,90871.66666666667,
2726,90905.0,
2727,90938.33333333333,
2728,90971.66666666667,
2729,91005.00000000001,
2730,91038.33333333334,
2731,91071.66666666667,
2732,91105.0,
2733,91138.33333333333,
2734,91171.66666666667,
2735,91205.00000000001,
2736,91238.33333333334,
2737,91271.66666666667,
2738,91305.0,
2739,91338.33333333334,
2740,91371.66666666667,
2741,91405.0,
2742,91438.33333333333,
2743,91471.66666666667,
2744,91505.00000000001,
2745,91538.33333333334,
2746,91571.66666666667,
2747,91605.0,
2748,91638.33333333333,
2749,91671.66666666667,
2750,91705.00000000001,
2751,91738.33333333334,
2752,91771.66666666667,
2753,91805.0,
2754,91838.33333333334,
2755,91871.66666666667,
2756,91905.0,
2757,91938.33333333333,
2758,91971.66666666667,
2759,92005.00000000001,
2760,92038.33333333334,
2761,92071.66666666667,
2762,92105.0,
2763,92138.33333333333,
2764,92171.66666666667,
2765,92205.00000000001,
2766,92238.33333333334,
2767,92271.66666666667,
2768,92305.0,
2769,92338.33333333334,
2770,92371.66666666667,
2771,92405.0,
2772,92438.33333333333,
2773,92471.66666666667,
2774,92505.00000000001,
2775,92538.33333333334,
2776,92571.66666666667,
2777,92605.0,
2778,92638.33333333333,
2779,92671.66666666667,
2780,92705.00000000001,
2781,92738.33333333334,
2782,92771.66666666667,
2783,92805.0,
2784,92838.33333333334,
2785,92871.66666666667,
2786,92905.0,
2787,92938.33333333333,
2788,92971.66666666667,
2789,93005.00000000001,
2790,93038.33333333334,
2791,93071.66666666667,
2792,93105.0,
2793,93138.33333333333,
2794,93171.66666666667,
2795,93205.00000000001,
2796,93238.33333333334,
2797,93271.66666666667,
2798,93305.0,
2799,93338.33333333334,
2800,93371.66666666667,
2801,93405.0,
2802,93438.33333333333,
2803,93471.66666666667,
2804,93505.00000000001,
2805,93538.33333333334,
2806,93571.66666666667,
2807,93605.0,
2808,93638.33333333333,
2809,93671.66666666667,
2810,93705.00000000001,
2811,93738.33333333334,
2812,93771.66666666667,
2813,93805.0,
2814,93838.33333333334,
2815,93871.66666666667,
2816,93905.0,
2817,93938.33333333333,
2818,93971.66666666667,
2819,94005.00000000001,
2820,94038.33333333334,
2821,94071.66666666667,
2822,94105.0,
2823,94138.33333333333,
2824,94171.66666666667,
2825,94205.00000000001,
2826,94238.33333333334,
2827,94271.66666666667,
2828,94305.0,
2829,94338.33333333334,
2830,94371.66666666667,
2831,94405.0,
2832,94438.33333333333,
2833,94471.66666666667,
2834,94505.00000000001,
2835,94540.0,
2836,94573.33333333334,
2837,94606.66666666667,
2838,94640.0,
2839,94673.33333333334,
2840,94706.66666666667,
2841,94740.00000000001,
2842,94773.33333333334,
2843,94806.66666666667,
2844,94840.0,
2845,94873.33333333333,
2846,94906.66666666667,
2847,94940.00000000001,
2848,94973.33333333334,
2849,95006.66666666667,
2850,95040.0,
2851,95073.33333333334,
2852,95106.66666666667,
2853,95140.0,
2854,95173.33333333334,
2855,95206.66666666667,
2856,95240.00000000001,
2857,95273.33333333334,
2858,95306.66666666667,
2859,95340.0,
2860,95373.33333333333,
2861,95406.66666666667,
2862,95440.00000000001,
2863,95473.33333333334,
2864,95506.66666666667,
2865,95540.0,
2866,95573.33333333334,
2867,95606.66666666667,
2868,95640.0,
2869,95673.33333333334,
2870,95706.66666666667,
2871,95740.00000000001,
2872,95773.33333333334,
2873,95806.66666666667,
2874,95840.0,
2875,95873.33333333333,
2876,95906.66666666667,
2877,95940.00000000001,
2878,95973.33333333334,
2879,96006.66666666667,
2880,96040.0,
2881,96073.33333333334,
2882,96106.66666666667,
2883,96140.0,
2884,96173.33333333334,
2885,96206.66666666667,
2886,96240.00000000001,
2887,96273.33333333334,
2888,96306.66666666667,
2889,96340.0,
2890,96373.33333333333,
2891,96406.66666666667,
2892,96440.00000000001,
2893,96473.33333333334,
2894,96506.66666666667,
2895,96540.0,
2896,96573.33333333334,
2897,96606.66666666667,
2898,96640.0,
2899,96673.33333333334,
2900,96706.66666666667,
2901,96740.00000000001,
2902,96773.33333333334,
2903,96806.66666666667,
2904,96840.0,
2905,96873.33333333333,
2906,96906.66666666667,
2907,96940.00000000001,
2908,96973.33333333334,
2909,97006.66666666667,
2910,97040.0,
2911,97073.33333333334,
2912,97106.66666666667,
2913,97140.0,
2914,97173.33333333334,
2915,97206.66666666667,
2916,97240.00000000001,
2917,97273.33333333334,
2918,97306.66666666667,
2919,97340.0,
2920,97373.33333333333,
2921,97406.66666666667,
2922,97440.00000000001,
2923,97473.33333333334,
2924,97506.66666666667,
2925,97540.0,
2926,97573.33333333334,
2927,97606.66666666667,
2928,97640.0,
2929,97673.33333333334,
2930,97706.66666666667,
2931,97740.00000000001,
2932,97773.33333333334,
2933,97806.66666666667,
2934,97840.0,
2935,97873.33333333333,
2936,97906.66666666667,
2937,97940.00000000001,
2938,97973.33333333334,
2939,98006.66666666667,
2940,98040.0,
2941,98073.33333333334,
2942,98106.66666666667,
2943,98140.0,
2944,98173.33333333334,
2945,98206.66666666667,
2946,98240.00000000001,
2947,98273.33333333334,
2948,98306.66666666667,
2949,98340.0,
2950,98373.33333333333,
2951,98406.66666666667,
2952,98440.00000000001,
2953,98473.33333333334,
2954,98506.66666666667,
2955,98541.66666666667,
2956,98575.0,
2957,98608.33333333333,
2958,98641.66666666669,
2959,98675.00000000001,
2960,98708.33333333334,
2961,98741.66666666667,
2962,98775.0,
2963,98808.33333333334,
2964,98841.66666666667,
2965,98875.0,
2966,98908.33333333334,
2967,98941.66666666667,
2968,98975.00000000001,
2969,99008.33333333334,
2970,99041.66666666667,
2971,99075.0,
2972,99108.33333333333,
2973,99141.66666666669,
2974,99175.00000000001,
2975,99208.33333333334,
2976,99241.66666666667,
2977,99275.0,
2978,99308.33333333334,
2979,99341.66666666667,
2980,99375.0,
2981,99408.33333333334,
2982,99441.66666666667,
2983,99475.00000000001,
2984,99508.33333333334,
2985,99541.66666666667,
2986,99575.0,
2987,99608.33333333333,
2988,99641.66666666669,
2989,99675.00000000001,
2990,99708.33333333334,
2991,99741.66666666667,
2992,99775.0,
2993,99808.33333333334,
2994,99841.66666666667,
2995,99875.0,
2996,99908.33333333334,
2997,99941.66666666667,
2998,99975.00000000001,
2999,100008.33333333334,
3000,100041.66666666667,
3001,100075.0,
3002,100108.33333333333,
3003,100141.66666666669,
3004,100175.00000000001,
3005,100208.33333333334,
3006,100241.66666666667,
3007,100275.0,
3008,100308.33333333334,
3009,100341.66666666667,
3010,100375.0,
3011,100408.33333333334,
3012,100441.66666666667,
3013,100475.00000000001,
3014,100508.33333333334,
3015,100541.66666666667,
3016,100575.0,
3017,100608.33333333333,
3018,100641.66666666669,
3019,100675.00000000001,
3020,100708.33333333334,
3021,100741.66666666667,
3022,100775.0,
3023,100808.33333333334,
3024,100841.66666666667,
3025,100875.0,
3026,100908.33333333334,
3027,100941.66666666667,
3028,100975.00000000001,
3029,101008.33333333334,
3030,101041.66666666667,
3031,101075.0,
3032,101108.33333333333,
3033,101141.66666666669,
3034,101175.00000000001,
3035,101208.33333333334,
3036,101241.66666666667,
3037,101275.0,
3038,101308.33333333334,
3039,101341.66666666667,
3040,101375.0,
3041,101408.33333333334,
3042,101441.66666666667,
3043,101475.00000000001,
3044,101508.33333333334,
3045,101541.66666666667,
3046,101575.0,
3047,101608.33333333333,
3048,101641.66666666669,
3049,101675.00000000001,
3050,101708.33333333334,
3051,101741.66666666667,
3052,101775.0,
3053,101808.33333333334,
3054,101841.66666666667,
3055,101875.0,
3056,101908.33333333334,
3057,101941.66666666667,
3058,101975.00000000001,
3059,102008.33333333334,
3060,102041.66666666667,
3061,102075.0,
3062,102108.33333333333,
3063,102141.66666666669,
3064,102175.00000000001,
3065,102208.33333333334,
3066,102241.66666666667,
3067,102275.0,
3068,102308.33333333334,
3069,102341.66666666667,
3070,102375.0,
3071,102408.33333333334,
3072,102441.66666666667,
3073,102475.00000000001,
3074,102508.33333333334,
3075,102543.33333333334,
3076,102576.66666666667,
3077,102610.00000000001,
3078,102643.33333333334,
3079,102676.66666666667,
3080,102710.00000000001,
3081,102743.33333333334,
3082,102776.66666666667,
3083,102810.0,
3084,102843.33333333333,
3085,102876.66666666669,
3086,102910.00000000001,
3087,102943.33333333334,
3088,102976.66666666667,
3089,103010.0,
3090,103043.33333333334,
3091,103076.66666666667,
3092,103110.00000000001,
3093,103143.33333333334,
3094,103176.66666666667,
3095,103210.00000000001,
3096,103243.33333333334,
3097,103276.66666666667,
3098,103310.0,
3099,103343.33333333333,
3100,103376.66666666669,
3101,103410.00000000001,
3102,103443.33333333334,
3103,103476.66666666667,
3104,103510.0,
3105,103543.33333333334,
3106,103576.66666666667,
3107,103610.00000000001,
3108,103643.33333333334,
3109,103676.66666666667,
3110,103710.00000000001,
3111,103743.33333333334,
3112,103776.66666666667,
3113,103810.0,
3114,103843.33333333333,
3115,103876.66666666669,
3116,103910.00000000001,
3117,103943.33333333334,
3118,103976.66666666667,
3119,104010.0,
3120,104043.33333333334,
3121,104076.66666666667,
3122,104110.00000000001,
3123,104143.33333333334,
3124,104176.66666666667,
3125,104210.00000000001,
3126,104243.33333333334,
3127,104276.66666666667,
3128,104310.0,
3129,104343.33333333333,
3130,104376.66666666669,
3131,104410.00000000001,
3132,104443.33333333334,
3133,104476.66666666667,
3134,104510.0,
3135,104543.33333333334,
3136,104576.66666666667,
3137,104610.00000000001,
3138,104643.33333333334,
3139,104676.66666666667,
3140,104710.00000000001,
3141,104743.33333333334,
3142,104776.66666666667,
3143,104810.0,
3144,104843.33333333333,
3145,104876.66666666669,
3146,104910.00000000001,
3147,104943.33333333334,
3148,104976.66666666667,
3149,105010.0,
3150,105043.33333333334,
3151,105076.66666666667,
3152,105110.00000000001,
3153,105143.33333333334,
3154,105176.66666666667,
3155,105210.00000000001,
3156,105243.33333333334,
3157,105276.66666666667,
3158,105310.0,
3159,105343.33333333333,
3160,105376.66666666669,
3161,105410.00000000001,
3162,105443.33333333334,
3163,105476.66666666667,
3164,105510.0,
3165,105543.33333333334,
3166,105576.66666666667,
3167,105610.00000000001,
3168,105643.33333333334,
3169,105676.66666666667,
3170,105710.00000000001,
3171,105743.33333333334,
3172,105776.66666666667,
3173,105810.0,
3174,105843.33333333333,
3175,105876.66666666669,
3176,105910.00000000001,
3177,105943.33333333334,
3178,105976.66666666667,
3179,106010.0,
3180,106043.33333333334,
3181,106076.66666666667,
3182,106110.00000000001,
3183,106143.33333333334,
3184,106176.66666666667,
3185,106210.00000000001,
3186,106243.33333333334,
3187,106276.66666666667,
3188,106310.0,
3189,106343.33333333333,
3190,106376.66666666669,
3191,106410.00000000001,
3192,106443.33333333334,
3193,106476.66666666667,
3194,106510.0,
3195,106543.33333333334,
3196,106576.66666666667,
3197,106611.66666666669,
3198,106645.00000000001,
3199,106678.33333333334,
3200,106711.66666666667,
3201,106745.0,
3202,106778.33333333334,
3203,106811.66666666667,
3204,106845.00000000001,
3205,106878.33333333334,
3206,106911.66666666667,
3207,106945.00000000001,
3208,106978.33333333334,
3209,107011.66666666667,
3210,107045.0,
3211,107078.33333333333,
3212,107111.66666666669,
3213,107145.00000000001,
3214,107178.33333333334,
3215,107211.66666666667,
3216,107245.0,
3217,107278.33333333334,
3218,107311.66666666667,
3219,107345.00000000001,
3220,107378.33333333334,
3221,107411.66666666667,
3222,107445.00000000001,
3223,107478.33333333334,
3224,107511.66666666667,
3225,107545.0,
3226,107578.33333333333,
3227,107611.66666666669,
3228,107645.00000000001,
3229,107678.33333333334,
3230,107711.66666666667,
3231,107745.0,
3232,107778.33333333334,
3233,107811.66666666667,
3234,107845.00000000001,
3235,107878.33333333334,
3236,107911.66666666667,
3237,107945.00000000001,
3238,107978.33333333334,
3239,108011.66666666667,
3240,108045.0,
3241,108078.33333333334,
3242,108111.66666666669,
3243,108145.00000000001,
3244,108178.33333333334,
3245,108211.66666666667,
3246,108245.0,
3247,108278.33333333334,
3248,108311.66666666667,
3249,108345.00000000001,
3250,108378.33333333334,
3251,108411.66666666667,
3252,108445.00000000001,
3253,108478.33333333334,
3254,108511.66666666667,
3255,108545.0,
3256,108578.33333333334,
3257,108611.66666666669,
3258,108645.00000000001,
3259,108678.33333333334,
3260,108711.66666666667,
3261,108745.0,
3262,108778.33333333334,
3263,108811.66666666667,
3264,108845.00000000001,
3265,108878.33333333334,
3266,108911.66666666667,
3267,108945.00000000001,
3268,108978.33333333334,
3269,109011.66666666667,
3270,109045.0,
3271,109078.33333333334,
3272,109111.66666666669,
3273,109145.00000000001,
3274,109178.33333333334,
3275,109211.66666666667,
3276,109245.0,
3277,109278.33333333334,
3278,109311.66666666667,
3279,109345.00000000001,
3280,109378.33333333334,
3281,109411.66666666667,
3282,109445.00000000001,
3283,109478.33333333334,
3284,109511.66666666667,
3285,109545.0,
3286,109578.33333333334,
3287,109611.66666666669,
3288,109645.00000000001,
3289,109678.33333333334,
3290,109711.66666666667,
3291,109745.0,
3292,109778.33333333334,
3293,109811.66666666667,
3294,109845.00000000001,
3295,109878.33333333334,
3296,109911.66666666667,
3297,109945.00000000001,
3298,109978.33333333334,
3299,110011.66666666667,
3300,110045.0,
3301,110078.33333333334,
3302,110111.66666666669,
3303,110145.00000000001,
3304,110178.33333333334,
3305,110211.66666666667,
3306,110245.0,
3307,110278.33333333334,
3308,110311.66666666667,
3309,110345.00000000001,
3310,110378.33333333334,
3311,110411.66666666667,
3312,110445.00000000001,
3313,110478.33333333334,
3314,110511.66666666667,
3315,110545.0,
3316,110578.33333333334,
3317,110613.33333333334,
3318,110646.66666666667,
3319,110680.0,
3320,110713.33333333334,
3321,110746.66666666667,
3322,110780.0,
3323,110813.33333333334,
3324,110846.66666666667,
3325,110880.00000000001,
3326,110913.33333333334,
3327,110946.66666666667,
3328,110980.0,
3329,111013.33333333333,
3330,111046.66666666667,
3331,111080.00000000001,
3332,111113.33333333334,
3333,111146.66666666667,
3334,111180.0,
3335,111213.33333333334,
3336,111246.66666666667,
3337,111280.0,
3338,111313.33333333334,
3339,111346.66666666667,
3340,111380.00000000001,
3341,111413.33333333334,
3342,111446.66666666667,
3343,111480.0,
3344,111513.33333333333,
3345,111546.66666666667,
3346,111580.00000000001,
3347,111613.33333333334,
3348,111646.66666666667,
3349,111680.0,
3350,111713.33333333334,
3351,111746.66666666667,
3352,111780.0,
3353,111813.33333333334,
3354,111846.66666666667,
3355,111880.00000000001,
3356,111913.33333333334,
3357,111946.66666666667,
3358,111980.0,
3359,112013.33333333333,
3360,112046.66666666667,
3361,112080.00000000001,
3362,112113.33333333334,
3363,112146.66666666667,
3364,112180.0,
3365,112213.33333333334,
3366,112246.66666666667,
3367,112280.0,
3368,112313.33333333334,
3369,112346.66666666667,
3370,112380.00000000001,
3371,112413.33333333334,
3372,112446.66666666667,
3373,112480.0,
3374,112513.33333333333,
3375,112546.66666666667,
3376,112580.00000000001,
3377,112613.33333333334,
3378,112646.66666666667,
3379,112680.0,
3380,112713.33333333334,
3381,112746.66666666667,
3382,112780.0,
3383,112813.33333333334,
3384,112846.66666666667,
3385,112880.00000000001,
3386,112913.33333333334,
3387,112946.66666666667,
3388,112980.0,
3389,113013.33333333333,
3390,113046.66666666667,
3391,113080.00000000001,
3392,113113.33333333334,
3393,113146.66666666667,
3394,113180.0,
3395,113213.33333333334,
3396,113246.66666666667,
3397,113280.0,
3398,113313.33333333334,
3399,113346.66666666667,
3400,113380.00000000001,
3401,113413.33333333334,
3402,113446.66666666667,
3403,113480.0,
3404,113513.33333333333,
3405,113546.66666666667,
3406,113580.00000000001,
3407,113613.33333333334,
3408,113646.66666666667,
3409,113680.0,
3410,113713.33333333334,
3411,113746.66666666667,
3412,113780.0,
3413,113813.33333333334,
3414,113846.66666666667,
3415,113880.00000000001,
3416,113913.33333333334,
3417,113946.66666666667,
3418,113980.0,
3419,114013.33333333333,
3420,114046.66666666669,
3421,114080.00000000001,
3422,114113.33333333334,
3423,114146.66666666667,
3424,114180.0,
3425,114213.33333333334,
3426,114246.66666666667,
3427,114280.0,
3428,114313.33333333334,
3429,114346.66666666667,
3430,114380.00000000001,
3431,114413.33333333334,
3432,114446.66666666667,
3433,114480.0,
3434,114513.33333333333,
3435,114546.66666666669,
3436,114580.00000000001,
3437,114615.00000000001,
3438,114648.33333333334,
3439,114681.66666666667,
3440,114715.0,
3441,114748.33333333333,
3442,114781.66666666669,
3443,114815.00000000001,
3444,114848.33333333334,
3445,114881.66666666667,
3446,114915.0,
3447,114948.33333333334,
3448,114981.66666666667,
3449,115015.0,
3450,115048.33333333334,
3451,115081.66666666667,
3452,115115.00000000001,
3453,115148.33333333334,
3454,115181.66666666667,
3455,115215.0,
3456,115248.33333333333,
3457,115281.66666666669,
3458,115315.00000000001,
3459,115348.33333333334,
3460,115381.66666666667,
3461,115415.0,
3462,115448.33333333334,
3463,115481.66666666667,
3464,115515.0,
3465,115548.33333333334,
3466,115581.66666666667,
3467,115615.00000000001,
3468,115648.33333333334,
3469,115681.66666666667,
3470,115715.0,
3471,115748.33333333333,
3472,115781.66666666669,
3473,115815.00000000001,
3474,115848.33333333334,
3475,115881.66666666667,
3476,115915.0,
3477,115948.33333333334,
3478,115981.66666666667,
3479,116015.0,
3480,116048.33333333334,
3481,116081.66666666667,
3482,116115.00000000001,
3483,116148.33333333334,
3484,116181.66666666667,
3485,116215.0,
3486,116248.33333333333,
3487,116281.66666666669,
3488,116315.00000000001,
3489,116348.33333333334,
3490,116381.66666666667,
3491,116415.0,
3492,116448.33333333334,
3493,116481.66666666667,
3494,116515.0,
3495,116548.33333333334,
3496,116581.66666666667,
3497,116615.00000000001,
3498,116648.33333333334,
3499,116681.66666666667,
3500,116715.0,
3501,116748.33333333333,
3502,116781.66666666669,
3503,116815.00000000001,
3504,116848.33333333334,
3505,116881.66666666667,
3506,116915.0,
3507,116948.33333333334,
3508,116981.66666666667,
3509,117015.0,
3510,117048.33333333334,
3511,117081.66666666667,
3512,117115.00000000001,
3513,117148.33333333334,
3514,117181.66666666667,
3515,117215.0,
3516,117248.33333333333,
3517,117281.66666666669,
3518,117315.00000000001,
3519,117348.33333333334,
3520,117381.66666666667,
3521,117415.0,
3522,117448.33333333334,
3523,117481.66666666667,
3524,117515.0,
3525,117548.33333333334,
3526,117581.66666666667,
3527,117615.00000000001,
3528,117648.33333333334,
3529,117681.66666666667,
3530,117715.0,
3531,117748.33333333333,
3532,117781.66666666669,
3533,117815.00000000001,
3534,117848.33333333334,
3535,117881.66666666667,
3536,117915.0,
3537,117948.33333333334,
3538,117981.66666666667,
3539,118015.0,
3540,118048.33333333334,
3541,118081.66666666667,
3542,118115.00000000001,
3543,118148.33333333334,
3544,118181.66666666667,
3545,118215.0,
3546,118248.33333333333,
3547,118281.66666666669,
3548,118315.00000000001,
3549,118348.33333333334,
3550,118381.66666666667,
3551,118415.0,
3552,118448.33333333334,
3553,118481.66666666667,
3554,118515.0,
3555,118548.33333333334,
3556,118581.66666666667,
3557,118615.00000000001,
3558,118648.33333333334,
3559,118683.33333333334,
3560,118716.66666666667,
3561,118750.00000000001,
3562,118783.33333333334,
3563,118816.66666666667,
3564,118850.00000000001,
3565,118883.33333333334,
3566,118916.66666666667,
3567,118950.0,
3568,118983.33333333333,
3569,119016.66666666669,
3570,119050.00000000001,
3571,119083.33333333334,
3572,119116.66666666667,
3573,119150.0,
3574,119183.33333333334,
3575,119216.66666666667,
3576,119250.00000000001,
3577,119283.33333333334,
3578,119316.66666666667,
3579,119350.00000000001,
3580,119383.33333333334,
3581,119416.66666666667,
3582,119450.0,
3583,119483.33333333333,
3584,119516.66666666669,
3585,119550.00000000001,
3586,119583.33333333334,
3587,119616.66666666667,
3588,119650.0,
3589,119683.33333333334,
3590,119716.66666666667,
3591,119750.00000000001,
3592,119783.33333333334,
3593,119816.66666666667,
3594,119850.00000000001,
3595,119883.33333333334,
3596,119916.66666666667,
3597,119950.0,
3598,119983.33333333333,
3599,120016.66666666669,
3600,120050.00000000001,
3601,120083.33333333334,
3602,120116.66666666667,
3603,120150.0,
3604,120183.33333333334,
3605,120216.66666666667,
3606,120250.00000000001,
3607,120283.33333333334,
3608,120316.66666666667,
3609,120350.00000000001,
3610,120383.33333333334,
3611,120416.66666666667,
3612,120450.0,
3613,120483.33333333333,
3614,120516.66666666669,
3615,120550.00000000001,
3616,120583.33333333334,
3617,120616.66666666667,
3618,120650.0,
3619,120683.33333333334,
3620,120716.66666666667,
3621,120750.00000000001,
3622,120783.33333333334,
3623,120816.66666666667,
3624,120850.00000000001,
3625,120883.33333333334,
3626,120916.66666666667,
3627,120950.0,
3628,120983.33333333333,
3629,121016.66666666669,
3630,121050.00000000001,
3631,121083.33333333334,
3632,121116.66666666667,
3633,121150.0,
3634,121183.33333333334,
3635,121216.66666666667,
3636,121250.00000000001,
3637,121283.33333333334,
3638,121316.66666666667,
3639,121350.00000000001,
3640,121383.33333333334,
3641,121416.66666666667,
3642,121450.0,
3643,121483.33333333333,
3644,121516.66666666669,
3645,121550.00000000001,
3646,121583.33333333334,
3647,121616.66666666667,
3648,121650.0,
3649,121683.33333333334,
3650,121716.66666666667,
3651,121750.00000000001,
3652,121783.33333333334,
3653,121816.66666666667,
3654,121850.00000000001,
3655,121883.33333333334,
3656,121916.66666666667,
3657,121950.0,
3658,121983.33333333333,
3659,122016.66666666669,
3660,122050.00000000001,
3661,122083.33333333334,
3662,122116.66666666667,
3663,122150.0,
3664,122183.33333333334,
3665,122216.66666666667,
3666,122250.00000000001,
3667,122283.33333333334,
3668,122316.66666666667,
3669,122350.00000000001,
3670,122383.33333333334,
3671,122416.66666666667,
3672,122450.0,
3673,122483.33333333333,
3674,122516.66666666669,
3675,122550.00000000001,
3676,122583.33333333334,
3677,122616.66666666667,
3678,122651.66666666667,
3679,122685.0,
3680,122718.33333333334,
3681,122751.66666666669,
3682,122785.00000000001,
3683,122818.33333333334,
3684,122851.66666666667,
3685,122885.0,
3686,122918.33333333334,
3687,122951.66666666667,
3688,122985.00000000001,
3689,123018.33333333334,
3690,123051.66666666667,
3691,123085.00000000001,
3692,123118.33333333334,
3693,123151.66666666667,
3694,123185.0,
3695,123218.33333333334,
3696,123251.66666666669,
3697,123285.00000000001,
3698,123318.33333333334,
3699,123351.66666666667,
3700,123385.0,
3701,123418.33333333334,
3702,123451.66666666667,
3703,123485.00000000001,
3704,123518.33333333334,
3705,123551.66666666667,
3706,123585.00000000001,
3707,123618.33333333334,
3708,123651.66666666667,
3709,123685.0,
3710,123718.33333333334,
3711,123751.66666666669,
3712,123785.00000000001,
3713,123818.33333333334,
3714,123851.66666666667,
3715,123885.0,
3716,123918.33333333334,
3717,123951.66666666667,
3718,123985.00000000001,
3719,124018.33333333334,
3720,124051.66666666667,
3721,124085.00000000001,
3722,124118.33333333334,
3723,124151.66666666667,
3724,124185.0,
3725,124218.33333333334,
3726,124251.66666666669,
3727,124285.00000000001,
3728,124318.33333333334,
3729,124351.66666666667,
3730,124385.0,
3731,124418.33333333334,
3732,124451.66666666667,
3733,124485.00000000001,
3734,124518.33333333334,
3735,124551.66666666667,
3736,124585.00000000001,
3737,124618.33333333334,
3738,124651.66666666667,
3739,124685.0,
3740,124718.33333333334,
3741,124751.66666666669,
3742,124785.00000000001,
3743,124818.33333333334,
3744,124851.66666666667,
3745,124885.0,
3746,124918.33333333334,
3747,124951.66666666667,
3748,124985.00000000001,
3749,125018.33333333334,
